date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:32	220216/220216	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:17:31%20GMT	https://dycusinsurance.com/	/tmp/dycusinsurance.com/dycusinsurance.com/index.html	(from )
10:17:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Aug%202023%2015:17:30%20GMT	https://dycusinsurance.com/robots.txt		(from )
10:17:33	2071/2071	---MC-	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202023%2015:17:32%20GMT	https://fonts.googleapis.com/css?family=Open%20Sans%3A300%2C400%2C600%2C700%7CSpectral%3A700%7COpen%20Sans%3A400%2C700%2C300%2C600%7CLato%3A900%2C300%2C700%2C400&subset=latin%2Clatin-ext,latin&display=swap	/tmp/dycusinsurance.com/fonts.googleapis.com/css8603.css	(from https://dycusinsurance.com/)
10:17:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Aug%202023%2015:17:33%20GMT	https://www.facebook.com/DycusInsurance/	/tmp/dycusinsurance.com/www.facebook.com/DycusInsurance/index.html	(from https://dycusinsurance.com/)
10:17:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2008%20Aug%202023%2015:17:33%20GMT	https://b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/Dycus-Insurance-Open-Graph.jpg	/tmp/dycusinsurance.com/b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/Dycus-Insurance-Open-Graph.1.delayed	(from https://dycusinsurance.com/)
10:17:35	166730/166730	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2264813ae5-28b4a%22	https://dycusinsurance.com/wp-content/uploads/2023/06/Dycus-Insurance-Open-Graph.jpg	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/uploads/2023/06/Dycus-Insurance-Open-Graph.jpg	(from https://dycusinsurance.com/)
10:17:36	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Aug%202023%2015:17:35%20GMT	https://fonts.gstatic.com/	/tmp/dycusinsurance.com/fonts.gstatic.com/index.html	(from https://dycusinsurance.com/)
10:17:36	2334/2334	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2008%20Aug%202023%2015:17:35%20GMT	http://b3209906.smushcdn.com/	/tmp/dycusinsurance.com/b3209906.smushcdn.com/index.html	(from https://dycusinsurance.com/)
10:17:36	1611/1611	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Aug%202023%2015:17:35%20GMT	http://fonts.googleapis.com/	/tmp/dycusinsurance.com/fonts.googleapis.com/index.html	(from https://dycusinsurance.com/)
10:17:36	236545/236545	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-7375%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/plugins/forge3-activeagency-features/src/css/forge3-activeagency-styles.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/plugins/forge3-activeagency-features/src/css/forge3-activeagency-stylesc539.css	(from https://dycusinsurance.com/)
10:17:36	1112/1112	---M--	200	added ('OK')	application/rss+xml	etag:%2241b89e8735754d254e9fff868199f2ee%22	https://dycusinsurance.com/feed/	/tmp/dycusinsurance.com/dycusinsurance.com/feed/index.html	(from https://dycusinsurance.com/)
10:17:36	235700/235700	---MC-	200	added ('OK')	application/javascript	date:Tue,%2008%20Aug%202023%2015:17:35%20GMT	https://www.googletagmanager.com/gtag/js?id=G-9R3M3NWBNS	/tmp/dycusinsurance.com/www.googletagmanager.com/gtag/js53b0	(from https://dycusinsurance.com/)
10:17:38	95021/95021	---M-Z	200	added ('OK')	text/css	etag:W/%22646b76b0-1732d%22	https://dycusinsurance.com/wp-includes/css/dist/block-library/style.min.css?ver=6.1.3	/tmp/dycusinsurance.com/dycusinsurance.com/wp-includes/css/dist/block-library/style.min6fb3.css	(from https://dycusinsurance.com/)
10:17:38	765/765	---M--	200	added ('OK')	application/rss+xml	etag:%2241b89e8735754d254e9fff868199f2ee%22	https://dycusinsurance.com/comments/feed/	/tmp/dycusinsurance.com/dycusinsurance.com/comments/feed/index.html	(from https://dycusinsurance.com/)
10:17:38	755/755	---M--	200	added ('OK')	application/rss+xml	etag:%2241b89e8735754d254e9fff868199f2ee%22	https://dycusinsurance.com/home-jt-2/feed/	/tmp/dycusinsurance.com/dycusinsurance.com/home-jt-2/feed/index.html	(from https://dycusinsurance.com/)
10:17:38	217/217	---M-Z	200	added ('OK')	text/css	etag:W/%22646b76b0-d9%22	https://dycusinsurance.com/wp-includes/css/classic-themes.min.css?ver=1	/tmp/dycusinsurance.com/dycusinsurance.com/wp-includes/css/classic-themes.min68b3.css	(from https://dycusinsurance.com/)
10:17:39	894/894	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-151%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/iconsmind-core.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/iconsmind-corec539.css	(from https://dycusinsurance.com/)
10:17:41	49269/49269	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-2696%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/font-awesome-legacy.min.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/font-awesome-legacy.minc539.css	(from https://dycusinsurance.com/)
10:17:42	59109/59109	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-8bb9%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-includes/css/dashicons.min.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-includes/css/dashicons.minc539.css	(from https://dycusinsurance.com/)
10:17:42	503/503	---M-Z	200	added ('OK')	text/css	etag:W/%22609fd710-1f7%22	https://dycusinsurance.com/wp-content/themes/activeagency/style.css?ver=6.1.3	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/themes/activeagency/style6fb3.css	(from https://dycusinsurance.com/)
10:17:43	56883/56883	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-1620%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/grid-system.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/grid-systemc539.css	(from https://dycusinsurance.com/)
10:17:45	29669/29669	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-edb%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-fancy-box.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-fancy-boxc539.css	(from https://dycusinsurance.com/)
10:17:46	264102/264102	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-a143%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/style.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/stylec539.css	(from https://dycusinsurance.com/)
10:17:46	5735/5735	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-4fb%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-toggles.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-togglesc539.css	(from https://dycusinsurance.com/)
10:17:47	11005/11005	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-5e6%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-vc-separator.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-vc-separatorc539.css	(from https://dycusinsurance.com/)
10:17:48	12590/12590	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-4e4%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-vc-icon-element.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-vc-icon-elementc539.css	(from https://dycusinsurance.com/)
10:17:49	21869/21869	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-5d8%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-wpb-column-border.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-wpb-column-borderc539.css	(from https://dycusinsurance.com/)
10:17:50	55244/55244	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-253a%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/responsive.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/responsivec539.css	(from https://dycusinsurance.com/)
10:17:51	18188/18188	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-98d%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/skin-original.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/skin-originalc539.css	(from https://dycusinsurance.com/)
10:17:52	25072/25072	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-b05%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/uploads/salient/menu-dynamic.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/uploads/salient/menu-dynamicc539.css	(from https://dycusinsurance.com/)
10:17:53	42483/42483	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-17f2%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/plugins/js_composer_salient/assets/css/js_composer.minc539.css	(from https://dycusinsurance.com/)
10:17:54	217922/217922	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-6df4%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/salient-dynamic-styles.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/salient-dynamic-stylesc539.css	(from https://dycusinsurance.com/)
10:17:55	213/213	---M-Z	200	added ('OK')	text/css	etag:W/%225a8c319a-d5%22	https://dycusinsurance.com/wp-content/themes/activeagency-child/style.css?ver=13.0.5	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/themes/activeagency-child/stylea73f.css	(from https://dycusinsurance.com/)
10:17:56	89684/89684	---M-Z	200	added ('OK')	application/javascript	etag:W/%22646b76b0-15e54%22	https://dycusinsurance.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	/tmp/dycusinsurance.com/dycusinsurance.com/wp-includes/js/jquery/jquery.mina7a0.js	(from https://dycusinsurance.com/)
10:17:57	11224/11224	---M-Z	200	added ('OK')	application/javascript	etag:W/%22646b76b0-2bd8%22	https://dycusinsurance.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	/tmp/dycusinsurance.com/dycusinsurance.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://dycusinsurance.com/)
10:17:58	7109/7109	---M-Z	200	added ('OK')	application/javascript	etag:%2264ba0849-6f1%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/plugins/forge3-activeagency-features/src/js/forge3-activeagency-header-scripts.js?ver=1689913417	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/plugins/forge3-activeagency-features/src/js/forge3-activeagency-header-scriptsa9db.js	(from https://dycusinsurance.com/)
10:17:59	1836/1836	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264b4c134-72c%22	https://dycusinsurance.com/wp-content/plugins/gravityforms/js/jquery.json.min.js?ver=2.7.10	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/plugins/gravityforms/js/jquery.json.min30ad.js	(from https://dycusinsurance.com/)
10:18:00	46757/46757	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264b4c134-b6a5%22	https://dycusinsurance.com/wp-content/plugins/gravityforms/js/gravityforms.min.js?ver=2.7.10	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/plugins/gravityforms/js/gravityforms.min30ad.js	(from https://dycusinsurance.com/)
10:18:01	40924/40924	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264b4c132-9fdc%22	https://dycusinsurance.com/wp-content/plugins/gravityforms/assets/js/dist/utils.min.js?ver=1329f9a0886f2ff3fb51c6f17277eb75	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/plugins/gravityforms/assets/js/dist/utils.min8463.js	(from https://dycusinsurance.com/)
10:18:02	96441/96441	---M-Z	200	added ('OK')	application/json	date:Tue,%2008%20Aug%202023%2015:18:02%20GMT	https://dycusinsurance.com/wp-json/wp/v2/pages/13693	/tmp/dycusinsurance.com/dycusinsurance.com/wp-json/wp/v2/pages/13693.json	(from https://dycusinsurance.com/)
10:18:03	213654/213654	---M-Z	200	added ('OK')	application/json	date:Tue,%2008%20Aug%202023%2015:18:03%20GMT	https://dycusinsurance.com/wp-json/	/tmp/dycusinsurance.com/dycusinsurance.com/wp-json/index.html	(from https://dycusinsurance.com/)
10:18:03	146/146	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2008%20Aug%202023%2015:18:03%20GMT	https://dycusinsurance.com/xmlrpc.php?rsd	/tmp/dycusinsurance.com/dycusinsurance.com/xmlrpc.1f0db0.delayed	(from https://dycusinsurance.com/)
10:18:04	1045/1045	---M-Z	200	added ('OK')	text/xml	etag:W/%22646b76b0-415%22	https://dycusinsurance.com/wp-includes/wlwmanifest.xml	/tmp/dycusinsurance.com/dycusinsurance.com/wp-includes/wlwmanifest.xml	(from https://dycusinsurance.com/)
10:18:05	2802/2802	---M-Z	200	added ('OK')	application/json	date:Tue,%2008%20Aug%202023%2015:18:05%20GMT	https://dycusinsurance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdycusinsurance.com%2F	/tmp/dycusinsurance.com/dycusinsurance.com/wp-json/oembed/1.0/embed1af7.json	(from https://dycusinsurance.com/)
10:18:06	2888/2888	---M-Z	200	added ('OK')	text/xml	date:Tue,%2008%20Aug%202023%2015:18:06%20GMT	https://dycusinsurance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdycusinsurance.com%2F&format=xml	/tmp/dycusinsurance.com/dycusinsurance.com/wp-json/oembed/1.0/embeda8b8	(from https://dycusinsurance.com/)
10:18:07	57586/57586	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:07%20GMT	https://dycusinsurance.com/power-panel/insurance-solutions/	/tmp/dycusinsurance.com/dycusinsurance.com/power-panel/insurance-solutions/index.html	(from https://dycusinsurance.com/)
10:18:07	57848/57848	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:07%20GMT	https://dycusinsurance.com/power-panel/serving-all-50-states-and-dc/	/tmp/dycusinsurance.com/dycusinsurance.com/power-panel/serving-all-50-states-and-dc/index.html	(from https://dycusinsurance.com/)
10:18:07	57040/57040	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:07%20GMT	https://dycusinsurance.com/power-panel/request-a-quote/	/tmp/dycusinsurance.com/dycusinsurance.com/power-panel/request-a-quote/index.html	(from https://dycusinsurance.com/)
10:18:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2008%20Aug%202023%2015:18:07%20GMT	https://b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-32x32.png	/tmp/dycusinsurance.com/b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-32x32.23.delayed	(from https://dycusinsurance.com/)
10:18:08	1492/1492	---M-Z	200	added ('OK')	image/png	etag:W/%22647fca35-5d4%22	https://dycusinsurance.com/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-32x32.png	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-32x32.png	(from https://dycusinsurance.com/)
10:18:09	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2008%20Aug%202023%2015:18:09%20GMT	https://b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-192x192.png	/tmp/dycusinsurance.com/b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-192x192.png	(from https://dycusinsurance.com/)
10:18:11	21929/21929	---M-Z	200	added ('OK')	image/png	etag:W/%22647fca35-55a9%22	https://dycusinsurance.com/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-192x192.png	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-192x192.png	(from https://dycusinsurance.com/)
10:18:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2008%20Aug%202023%2015:18:11%20GMT	https://b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-180x180.png	/tmp/dycusinsurance.com/b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-180x180.png	(from https://dycusinsurance.com/)
10:18:12	19670/19670	---M-Z	200	added ('OK')	image/png	etag:W/%22647fca35-4cd6%22	https://dycusinsurance.com/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-180x180.png	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/uploads/2023/06/cropped-Dycus-Insurance-Favicon-180x180.png	(from https://dycusinsurance.com/)
10:18:13	9344/9344	---M--	200	added ('OK')	application/octet-stream	etag:%2264ba07a5-2480%22	https://dycusinsurance.com/wp-content/plugins/forge3-activeagency-features/iconset/font/active-agency.woff2?561651568165156	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/plugins/forge3-activeagency-features/iconset/font/active-agency3d9a.woff2	(from https://dycusinsurance.com/)
10:18:14	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%22609fd703-17ee8%22	https://dycusinsurance.com/wp-content/themes/activeagency/css/fonts/fontawesome-webfont.woff?v=4.2	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/themes/activeagency/css/fonts/fontawesome-webfont3ea6.woff	(from https://dycusinsurance.com/)
10:18:17	927440/927440	---M-Z	200	added ('OK')	application/octet-stream	etag:%22609fd703-e26d0%22	https://dycusinsurance.com/wp-content/themes/activeagency/css/fonts/iconsmind.ttf?v=1.0	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/themes/activeagency/css/fonts/iconsmindc619.ttf	(from https://dycusinsurance.com/)
10:18:17	20052/20052	---M--	200	added ('OK')	application/font-woff	etag:%22609fd703-4e54%22	https://dycusinsurance.com/wp-content/themes/activeagency/css/fonts/icomoon.woff	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/themes/activeagency/css/fonts/icomoon.woff	(from https://dycusinsurance.com/)
10:18:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2008%20Aug%202023%2015:18:17%20GMT	https://b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/Dycus-Insurance-Logo-500.png	/tmp/dycusinsurance.com/b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/Dycus-Insurance-Logo-500.png	(from https://dycusinsurance.com/)
10:18:18	87356/87356	---M-Z	200	added ('OK')	image/png	etag:W/%22647f946b-1553c%22	https://dycusinsurance.com/wp-content/uploads/2023/06/Dycus-Insurance-Logo-500.png	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/uploads/2023/06/Dycus-Insurance-Logo-500.png	(from https://dycusinsurance.com/)
10:18:19	12770/12770	---M--	200	added ('OK')	image/png	etag:%22e44018f9eb5458de2d4384d7ed1f9091%22	https://b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/Partner-BBB-300x116.png?lossy=0&strip=1&webp=1	/tmp/dycusinsurance.com/b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/Partner-BBB-300x1160af1.png	(from https://dycusinsurance.com/)
10:18:20	165158/165158	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:20%20GMT	https://dycusinsurance.com/insurance-solutions/	/tmp/dycusinsurance.com/dycusinsurance.com/insurance-solutions/index.html	(from https://dycusinsurance.com/)
10:18:20	184586/184586	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:20%20GMT	https://dycusinsurance.com/business-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/business-insurance/index.html	(from https://dycusinsurance.com/)
10:18:20	190624/190624	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:20%20GMT	https://dycusinsurance.com/business-insurance/trucking-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/business-insurance/trucking-insurance/index.html	(from https://dycusinsurance.com/)
10:18:20	172769/172769	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:20%20GMT	https://dycusinsurance.com/business-insurance/transportation-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/business-insurance/transportation-insurance/index.html	(from https://dycusinsurance.com/)
10:18:21	172620/172620	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:21%20GMT	https://dycusinsurance.com/business-insurance/general-liability-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/business-insurance/general-liability-insurance/index.html	(from https://dycusinsurance.com/)
10:18:21	171170/171170	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:21%20GMT	https://dycusinsurance.com/business-insurance/fleet-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/business-insurance/fleet-insurance/index.html	(from https://dycusinsurance.com/)
10:18:21	169405/169405	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:21%20GMT	https://dycusinsurance.com/business-insurance/business-auto-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/business-insurance/business-auto-insurance/index.html	(from https://dycusinsurance.com/)
10:18:21	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2008%20Aug%202023%2015:18:21%20GMT	https://b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/Business-Insurance-Friendly-Truck-Driver-Taking-a-Break-in-His-Truck.jpg	/tmp/dycusinsurance.com/b3209906.smushcdn.com/3209906/wp-content/uploads/2023/06/Business-Insurance-Friendly-Truck-Driver-Taking-a-Break-in-His-Truck.30.delayed	(from https://dycusinsurance.com/)
10:18:23	186345/186345	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:23%20GMT	https://dycusinsurance.com/personal-insurance/auto-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/personal-insurance/auto-insurance/index.html	(from https://dycusinsurance.com/)
10:18:23	171584/171584	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:23%20GMT	https://dycusinsurance.com/personal-insurance/individual-retirement-account/	/tmp/dycusinsurance.com/dycusinsurance.com/personal-insurance/individual-retirement-account/index.html	(from https://dycusinsurance.com/)
10:18:23	335766/335766	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2264813ad1-51f96%22	https://dycusinsurance.com/wp-content/uploads/2023/06/Business-Insurance-Friendly-Truck-Driver-Taking-a-Break-in-His-Truck.jpg	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/uploads/2023/06/Business-Insurance-Friendly-Truck-Driver-Taking-a-Break-in-His-Truck.jpg	(from https://dycusinsurance.com/)
10:18:24	166940/166940	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:24%20GMT	https://dycusinsurance.com/personal-insurance/motorcycle-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/personal-insurance/motorcycle-insurance/index.html	(from https://dycusinsurance.com/)
10:18:24	188422/188422	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:24%20GMT	https://dycusinsurance.com/personal-insurance/individual-life-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/personal-insurance/individual-life-insurance/index.html	(from https://dycusinsurance.com/)
10:18:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Aug%202023%2015:18:24%20GMT	https://forge3.com/insurance-agency-websites	/tmp/dycusinsurance.com/forge3.com/insurance-agency-websites.32.delayed	(from https://dycusinsurance.com/)
10:18:25	147965/147965	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:25%20GMT	https://dycusinsurance.com/service-center/	/tmp/dycusinsurance.com/dycusinsurance.com/service-center/index.html	(from https://dycusinsurance.com/)
10:18:25	173226/173226	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:25%20GMT	https://dycusinsurance.com/personal-insurance/personal-injury-protection-pip-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/personal-insurance/personal-injury-protection-pip-insurance/index.html	(from https://dycusinsurance.com/)
10:18:25	180641/180641	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:25%20GMT	https://dycusinsurance.com/clickable-coverage/	/tmp/dycusinsurance.com/dycusinsurance.com/clickable-coverage/index.html	(from https://dycusinsurance.com/)
10:18:26	3327/3327	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-2b2%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-animated-title.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/elements/element-animated-titlec539.css	(from https://dycusinsurance.com/)
10:18:27	183111/183111	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:26%20GMT	https://dycusinsurance.com/personal-insurance/	/tmp/dycusinsurance.com/dycusinsurance.com/personal-insurance/index.html	(from https://dycusinsurance.com/)
10:18:27	165135/165135	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:27%20GMT	https://dycusinsurance.com/service-center/report-a-claim/	/tmp/dycusinsurance.com/dycusinsurance.com/service-center/report-a-claim/index.html	(from https://dycusinsurance.com/)
10:18:27	172194/172194	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:27%20GMT	https://dycusinsurance.com/service-center/request-auto-id-card/	/tmp/dycusinsurance.com/dycusinsurance.com/service-center/request-auto-id-card/index.html	(from https://dycusinsurance.com/)
10:18:27	181137/181137	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Aug%202023%2015:18:27%20GMT	https://dycusinsurance.com/service-center/request-certificate/	/tmp/dycusinsurance.com/dycusinsurance.com/service-center/request-certificate/index.html	(from https://dycusinsurance.com/)
10:18:28	10593/10593	---M-Z	200	added ('OK')	text/css	etag:%2264ba0848-89e%22	https://dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/plugins/select2.css?ver=1689913416	/tmp/dycusinsurance.com/dycusinsurance.com/wp-content/cache/min/1/wp-content/themes/activeagency/css/plugins/select2c539.css	(from https://dycusinsurance.com/)
